id,comments,label,conf_fake_diff
politifact11416,joeweiss2000 adamsflafan politifact nothing important,0,-4.56981360912323e-05
politifact11416,wc1954 adamsflafan politifact your point is,0,-0.00016786158084869385
politifact11416,joeweiss2000 adamsflafan politifact well we will just wait for your rural mass shooting because mass shootings are prevalent in rural,0,0.0004373649135231972
politifact11416,berniesanders d is outgunned by fellow senate democrats in nra ratings politifact bernie2016 hillary2016,0,0.0014837784692645073
politifact11416,politifact so if you like young innocent people dying you like berniesanders,0,0.0001260722056031227
politifact11416,politifact marstu67 wow politifact in bed with the dnc what a surprise,0,4.3800100684165955e-05
politifact11416,politifact ol bern voted for gun manufacturers against sandy hook kids,0,0.001081695780158043
politifact211,and just in case youre wondering you filed the report on june 23rd duh the pop blog 55,0,0.028719216585159302
politifact211,their own standardnot someone elses standard,0,0.032509274780750275
politifact211,i dont ill read up on it,0,0.005232885479927063
politifact211,do you know about civil cryptocurrencyblockchainjournalism thing that sounds interesting but i dont understand,0,0.046773187816143036
politifact211,we have an infection in our government voteblue,0,0.029122844338417053
politifact211,show me that financial disclosure report that says he lied,0,0.028083935379981995
politifact211,we hope to see more proactive disclosure of information only then can you discourage corruption hesreport askquestions,0,0.028367064893245697
politifact211,dont forget ross his banking ties to cyprus where russian oligarchs laundered billions of dollars,0,0.03978336602449417
politifact211,where is trumps financial disclosures where are his tax returns,0,0.04242042452096939
politifact211,how about the financial disclosure for potus,0,0.03932143747806549
politifact13310,narrovictor the construction workers down the street from homeland security headquarters in the us capitol,0,-0.0004079919308423996
politifact13310,scottleland9 the corporate capitalism and corporate greed in this country is to blame for the economic inequalities not immigrants,0,7.572956383228302e-05
politifact13310,narrovictor yes you are right thank you for creating homeless americans,0,0.00019162707030773163
politifact13310,scottleland9 welcome to the 21st century us economy scott,0,0.003014717251062393
politifact13310,narrovictor how do indocumentados get jobs without social security numbers they are hired by subcontractors to construction companies,0,7.623806595802307e-05
politifact13310,trump aka john barron hired immigrants who crossed mexican border illegally to build trump intl hoteldc,0,0.0004247967153787613
politifact13310,hope youre reading up them facts i sent you about tinyhandstrump you know why because factsmatter,0,0.0
politifact13310,pounderfile norsu2 realdonaldtrump aolivo one more shoe just dropped contrump marcomentum,0,0.0005971696227788925
politifact13310,its all about company owner money greed they hire migrants they keep more profits washingtonpost,0,0.0005030259490013123
politifact13310,this has been going on for decades and everyone looked the other way and now it is an issue,0,-0.0003342609852552414
politifact14511,ok for arpaio to violate constitution cant charge a child for the crimes of the parent,0,0.02414303459227085
politifact14235,i think its because she bites the head off the males after mating,1,-0.007015407085418701
politifact14235,this is a satire site right comedy surely you jest,1,0.02530503273010254
politifact14235,the lies people tell themselves to make it through the day,1,0.003453195095062256
politifact14235,this fool has to be 5 sandwiches short of a picnic,1,-0.0019603371620178223
politifact14235,bwahahahaha bwahahahaha haha shes a comedian right,1,-0.005142092704772949
politifact14235,well yeah beauty and beholder but she cant possibly be called an intellectual by any sane person,1,-0.0035749077796936035
politifact14235,i hope she didnt really say that when she lies for trump at least its her job,1,-0.031773269176483154
politifact14235,so we should add delusional to the list of things we know about her,1,0.03781551122665405
politifact14235,liberal women hate me because of my striking beauty intellect vanity goes before the fall proverbs 1618,1,0.002461373805999756
politifact14235,yes thats it has nothing to do with you lies and brainless comments,1,-0.006944835186004639
politifact14205,i really cant see him living in the bahamas for some reason if he was alive,1,-0.006682395935058594
politifact14205,this is disinformation by edward snowden as osama bin laden died in 2001 due to kidney failure,1,0.0034186840057373047
politifact14205,government chesseveryone gets moved around but nobody leaves,1,-0.00018107891082763672
politifact14205,usama bin laden still lives in bahamas he i still in cia payroll earning more than 100000 usd per month,1,0.0070803165435791016
politifact14205,gaetasusan i can believe it no body big story obama bull shit,1,-0.0034753084182739258
politifact14205,gaetasusan juliet777777 yes is true he is alive and well living with the little tooth fairy,1,-0.009959936141967773
politifact14205,gaetasusan christiec733 ok ed please show us your proof,1,-0.00118941068649292
politifact14205,gaetasusan christiec733 he is working with elvis,1,-0.001110672950744629
politifact14205,gaetasusan leahr77 americans think terrorists responsible for the controlled demolition of world trade center and murdering us citizens,1,0.0011047720909118652
politifact14205,gaetasusan taperedout conspiracy theory no 666 and i believe it is true,1,-0.017152070999145508
politifact11627,shouldbe universalwage freehealthcare 20hrworkweek freeuniversaleducation freeuniversalfoodwater wirryfreeretirement,0,1.9251834601163864e-05
politifact11627,so you defend gop bullshit like ive been saying berniacs are just trumpeters in cheaper suits,0,0.00017408234998583794
politifact11627,how is your hillarybsbusters page doing surely you have more material to work with and more followers on that page,0,0.00042662955820560455
politifact11627,oh bullshit self id socialist is all the fuel gop needs and hes not a socialistgovt owns private biz ridiculous,0,7.440801709890366e-05
politifact11627,we can afford to do this im 64 this is doable,0,7.935520261526108e-05
politifact11627,drbombay there is a documentary called inequality for all you might find interesting,0,0.0001308731734752655
politifact11627,dakotarik well we have netflix so ill try to find it thanks,0,8.525606244802475e-05
politifact11627,drbombay that is where i saw it i am sure it is on u tube somewhere as well,0,0.000198261346668005
politifact11627,dakotarik yeah thats the popular notion where could i find the documentary netflix,0,0.00010565342381596565
politifact11627,thegarance his thesis is that democratic socialism is basically the democratic party of fdr,0,0.00014112656936049461
politifact15135,need to confiscate the police’s guns they make us uncomfortable too,1,0.0062694549560546875
politifact15135,funny that doesn’t look like seattle police,1,0.0024457573890686035
politifact15135,speakerryan senatemajldr tulsigabbard repthomasmassie randpaul ronpaul realdonaldtrump sbsun ajenglish economictimes xhnews presstv rtcom realalexjones drudge wikileaks,1,-0.02283543348312378
politifact15135,looks like s ron white christmas party,1,-0.0015241503715515137
politifact15135,this is one of the “red flag” temporary restraining orders that have recently emerged in popular consciousness postparkland …,1,-0.004116475582122803
politifact15135,i’m 100 positive by tonight he’ll own another one and be really pissed offnice work,1,0.004099071025848389
politifact15135,what does this picture have to do with the story,1,-0.001390218734741211
politifact15135,just buy a new one,1,0.0008485913276672363
politifact15135,aclu copy this red flags laws violate 2nd amendment,1,-0.02543318271636963
politifact15135,this will surely end up in court,1,-0.0006559491157531738
politifact15606,shocking how billary continue to escape authorities for their prolific crimes,1,-0.002629101276397705
politifact15606,one more thing i dont believe in so many coincidences,1,0.00033086538314819336
politifact15606,the clintons murder anyone who is testifying against them arrest them,1,0.0009992718696594238
politifact15606,what kind of insane bs is this,1,0.00404047966003418
politifact15606,clinton’s are transparent to god they are not getting away with anything,1,-0.0028079748153686523
politifact15606,how many strange unexplainable deaths do we have to see,1,0.002732574939727783
politifact15606,i never heard of this was she really set to testify or is it fake news,1,-0.03459906578063965
politifact15606,following you thanks for a followback,1,0.0005368590354919434
politifact15606,also dead body was found in huma abedin’s trash dumpster,1,-0.009076476097106934
politifact15606,i wonder how many thousands will die before these two crooks are in jail for life,1,-4.07099723815918e-05
politifact15031,wow the good news just keeps on coming,1,-0.007049977779388428
politifact15031,wethepeople maga greatawakening thestorm qanon,1,0.00023806095123291016
politifact15031,that is good people that can feed themselves and illegals and frauds stopped,1,-0.0014702081680297852
politifact15031,how many of those accounts were fraudulent 4 million dropped in a month,1,-0.0002714991569519043
politifact15031,amazing what jobs can doaside from pride just remember to give to local food banks,1,-0.006541073322296143
politifact15031,gee you dont think the illegals dropped off do you,1,-0.008155584335327148
politifact15031,a quarter of the wall paid for done realdonaldtrump,1,-0.0004794001579284668
politifact15031,i wonder how many r illegals trying to hide from ice,1,-0.011331439018249512
politifact15031,this is how we get spending under control start at home,1,-0.0006813406944274902
politifact15031,striking panic in the hearts of democrats everywhere,1,-0.004678130149841309
politifact13913,megyn knew that with her cattiness she wouldnt fit in well at a dog show either,1,-0.0060617923736572266
politifact13913,she did it to herself it takes a lot for me to really dislike someone and i cant stand her,1,0.022513389587402344
politifact13913,i hate to be this way but i wish only the worst for her,1,-0.003810703754425049
politifact13913,i hope this is true,1,-0.00725477933883667
politifact13913,this is great news could not happen to a better person,1,-0.022952497005462646
politifact13913,i 4 1 really liked m kelly until they sicked her on realdonaldtrump hope they paid her off well,1,-0.00907677412033081
politifact13913,wonder who nbc will get fox to hire and fire as reciprocity mark my words,1,-0.004748523235321045
politifact13913,nursenett whatwhysomeone pls let me know the scoop poop,1,0.004870355129241943
politifact13913,why are you spreading fake news,1,-0.03337031602859497
politifact13913,dont seem to be true …,1,-0.006130337715148926
politifact8152,remember he is fast and furious,0,-0.027256280183792114
politifact8152,a case of crouching tiger vs sleeping dragon showdown while missing a love story,0,0.08151856064796448
politifact8152,very excited you make “shithole” sound so much better than someone else we know,0,0.17258237302303314
politifact8152,great now i can listen during my daily drive,0,0.039752304553985596
politifact8152,hook it into my vains immediately,0,-0.01078808307647705
politifact8152,noah should be removed for his sick joke about punching women in the face,0,0.04573860764503479
politifact8152,so when she looks like shes being thoughtful shes really trying to recall her lines,0,-0.0405443012714386
politifact8152,they probably has large cards for her to read her script,0,0.014990687370300293
politifact8152,hillary clinton is the most corrupt candidate ever wheres your day after day segment on her shut the fuck up,0,0.06454139947891235
politifact8152,trevor got them moves ayyy,0,0.11248564720153809
politifact15525,we most pass this information to all snowflakes hopefully they can understand exactly who is the one against them,1,-0.0018696188926696777
politifact15525,to donlemon keitholbermann maddow msnbc cnn,1,-0.0051364898681640625
politifact14992,his right the dems invited them to cause trouble for our president might cause harm to our citizens,1,-0.02528846263885498
politifact14992,im with you ice should arrest the illegals,1,-0.03399956226348877
politifact14992,please pretty please arrest them all,1,0.0005662441253662109
politifact14327,at the bottom of the page it says satire,1,0.0008627176284790039
politifact14327,yes i just googled the sitehalf truth half satire but ive heard he was a fast food fanatic,1,-0.0023267269134521484
politifact14327,lets hope this is a jokejust the fact that we arent sure is creepy,1,-0.006483137607574463
politifact14327,not exactly brain food its obvious hes been starving the old brain for quite sometime now fastfood,1,0.0018023848533630371
politifact14327,yes realized at the japanese comment its just so funny,1,0.00013595819473266602
politifact14327,you know thats satire right,1,0.004887819290161133
politifact14327,where is your sense of humor its satireand a good time for it,1,6.842613220214844e-05
politifact14327,from what i hear about your head of state this could very well be true,1,-0.0008630156517028809
politifact14327,anyone who does that to fried chicken is a psychopath,1,0.001212775707244873
politifact14327,fatsoinchief whitehouse realdonaldtrump potus flotus ivankatrump,1,-0.008898556232452393
politifact4306,thebaxterbean juhasaarinen hyperwealthy blowhard alert well warren why dont you just write the treasury a big fat cheque right now,0,0.0012684687972068787
politifact4306,“thebaxterbean warren buffet stop coddling the superrich tax them raise revenues now … ”,0,-0.0003426428884267807
politifact4306,willlainson thebaxterbean actually neither it is actually the consumer,0,-0.00020020641386508942
politifact4306,willlainson thebaxterbean teachers dont buy houses cars gas groceries books clothes use restaurants cleaners airlines pay taxes,0,7.259845733642578e-05
politifact4306,unitewomenorg warrenbuffett super rich dont need cuddling they have all the creature comfortscuddle the poor the hungry the homeless,0,-1.1659227311611176e-05
politifact4306,when the revolution comes well have to spare warrenbuffet,0,0.0002152053639292717
politifact4306,i dont see him trying to get too equal to you and me,0,0.00021765939891338348
politifact4306,yeah he says a few of the right things but hes every bit as predatory as any other billionaire,0,-0.000118243508040905
politifact4306,i doubt they’re being coddled more like politicians are shitscared of them first foremost bc donations,0,0.0005360040813684464
politifact4306,ok on a different string that might’ve been helpful,0,0.0008619530126452446
politifact14384,btw the actual kavanaugh accuser also refuses to testify under oath,1,-0.00645899772644043
politifact14384,key paragraph is at the end,1,0.0035764575004577637
politifact14384,so you just make up stuff nowcool,1,-0.003018498420715332
politifact14384,page has not even been chargedthat is a fact,1,-0.0041487812995910645
politifact14384,i have a degree in criminal justice and nursing that’s my background,1,0.00011789798736572266
politifact14384,are you serious talk about fake news,1,-0.03951907157897949
politifact14384,tinfoil trumpdumb fakenews dumbass donthecon cheetolini magadumb,1,0.0023967623710632324
politifact14384,yea right and she eats children too cult45,1,-0.0007712841033935547
politifact14384,clinton was state not doj,1,-0.00044864416122436523
politifact14384,david raynor had an expensive habit and dealt with shady people to support it occamsrazor,1,0.0007408261299133301
politifact379,read what that bill did to this family,0,0.0
politifact379,wow the last time there was dissent in labor ranks turnbull got rolled,0,-2.3141037672758102e-06
politifact379,herald sun is totally unreliable on any political matter it is hopelessly biased with not slightest sense of balance,0,0.0
politifact379,maybe pick your fights with care,0,0.0
politifact379,or from murdochs convention that newscorpse journos can just make up whatever bullshit they feel like wanking,0,-1.1879019439220428e-06
politifact379,the herald sun one of the papers not worth wiping your ass with in the advent of no toilet paper,0,0.0
politifact379,i havent knowingly paid a cent to murdoch for years,0,0.0
politifact379,herald sun just full of fake news crap cartoons why buy it,0,-0.0004961917293258011
politifact379,why would shorten support the tpp tho,0,0.0
politifact14062,i hope she is ok,1,0.0057711005210876465
politifact14062,how could they tell ahe was in a coma,1,0.0035274624824523926
politifact14062,you do realize this is old fake news dont you,1,-0.09071266651153564
politifact14062,please delete this old and fake story,1,-0.04234051704406738
politifact14062,im thankful that this is a fake story please be more careful and verify before posting,1,-0.057814717292785645
politifact14145,guessing its from one of those dedicated satire sites swift rolls over in his grave i never hear about otherwise,1,-0.09313765168190002
politifact14145,literally the only thing that makes me dubious is i havent heard it anywhere previously,1,-0.05679595470428467
politifact14145,fake news this is a lie,1,-0.16978669166564941
politifact14145,he does like his fried chicken look at his waistline,1,-0.01365351676940918
politifact14145,i know this is satire but it is hilariously funny and so close to the truth,1,-0.16318339109420776
politifact14145,he also would have saved rome stopped the comet that killed the dinosaurs prevented yoko from ever meeting john,1,-0.07488790154457092
politifact15266,yes but no one believed them so they are okay,1,-0.00806570053100586
politifact15266,finally the balanced coverage theyve promised,1,-0.011214852333068848
politifact15266,in that graphic what is the meaning of the 2nd column titled trump what is it measuring,1,-0.0076310038566589355
politifact15266,this is not the graphic youre looking for,1,-0.005926847457885742
politifact15266,that should be replicated here for slynews,1,-0.012228846549987793
politifact13469,poor donny jimmy is so mean to him,0,2.271495759487152e-06
politifact13469,the only fake news comes from donny,0,-0.000886480906046927
politifact13469,you give me an example of fake news,0,-0.0004207425517961383
politifact13469,the only fake news comes from lying donny trump,0,-0.0008154540555551648
politifact13469,he dishes out in response to fake news i could list pages of cnn fake stories,0,-0.000841226545162499
politifact13469,so what donny’s a rude person he gets what he dishes out,0,2.271495759487152e-06
politifact13469,which was mainly aimed at the vatican which is the same foreign power pushing the caravan,0,2.271495759487152e-06
politifact13469,coincidentally i believe is the word you are groping for or ‘tragically’,0,-1.4551915228366852e-07
politifact13469,ironically that’s an interesting choice of a word i would say tragically,0,2.271495759487152e-06
politifact13469,it is streamed in the wwdc app on ios,0,2.271495759487152e-06
politifact14771,henrymakow ldyguin government officials are to blame good for the swedes,1,-0.10859286785125732
politifact14771,i believe this has also happened back in the 90s but not on this scale geraldggallant,1,-0.04883915185928345
politifact14771,amronsomar when peaceful friendly sweden is in the news abt muslims the world best take heed,1,-0.10781514644622803
politifact14771,amronsomar sandstock dont back down drive these monsters into the sea,1,-0.07659697532653809
politifact14771,alinder5 megafreshnews there government will stop this white hate,1,-0.03623920679092407
politifact14771,elzionista bigreenturbo jubals are swedes finally waking up does europe have a chance propogate you dumb swedes,1,-0.05454874038696289
politifact14771,elzionista usarubric just what is the problem,1,-0.05071878433227539
politifact14771,rokko987 elzionista yes my heritage is norwegian viking as you say its good to see vikings getting things done,1,0.022377431392669678
politifact14771,rokko987 elzionista fjord named after my family in norway,1,-0.000429689884185791
politifact14771,woodenthreat elzionista good to see there is some viking bloodline left,1,0.009927570819854736
politifact12418,“lpdoyle clintons lead over trump shrinks to 3 points new nbc newswsj poll via msnbc thanks bs fear loathing,0,0.00038771796971559525
politifact12418,sec clinton is having to run against both sanders trump once nomination is secure her numbers will soar hillary2016,0,0.0011630160734057426
politifact12418,the more you know the more you dislike,0,-9.951181709766388e-05
politifact12418,not for trump … …,0,-0.00015165936201810837
politifact12418,meetthepress every other poll has trump ahead did you put in the 7 dem handicap,0,0.0017212266102433205
politifact12418,realdonaldtrump going to beat the pantsuit off hillaryclinton once he gets started,0,0.0005725668743252754
politifact12418,this tweet was sent before i finished itno votes for dems this year,0,5.218293517827988e-05
politifact15270,where did he make the announcement presumably it’s easy to find,1,0.02995172142982483
politifact15270,where did he announce his bid,1,0.03413105010986328
politifact15270,well one thing we will know for sure the un will get crocked has ever god save us,1,0.026585638523101807
politifact15270,he’s continued quest to bring down america,1,-0.010212570428848267
politifact15270,yikes that is stuff nightmares are made of,1,-0.008257091045379639
politifact15270,kick the un out of the states preferably on a sinking barge out in the atlantic,1,-0.0017790496349334717
politifact15270,there has to be under table payments somewhere in his idea otherwise is no reason,1,-0.01365751028060913
politifact15270,look at those evil eyesnightmare material,1,0.0033761262893676758
politifact15270,it looks like barry wants diplomatic immunity when the gov tries to nab him,1,0.01381450891494751
politifact15270,gooď lordthe antichrist rising he was an illegitimate president how can he be involved in the un,1,-0.00020736455917358398
politifact10787,nprpolitics another politician using democracy as codespeak for us foreign interests,0,1.7010606825351715e-06
politifact10787,nprpolitics nprnews rubio claims hillarys domestic policies mired in the 20th century but he likes the 20th centurys foreign policy,0,3.2316893339157104e-07
politifact10787,nprpolitics marco rubio is a liar and a fake,0,0.0
politifact401,i think it is both he is both totally compromised by the russians and he is also a towering fool,0,0.010710194706916809
politifact401,nickschmidle dont wear black how about dont be black,0,0.05239945650100708
politifact401,remind me the kindergarten is this the united states of america presidential rally boa boa,0,0.0003769099712371826
politifact401,gee who could have seen this coming,0,0.0345991849899292
politifact401,this is code red this is code red this is code red this is code red,0,-0.017760634422302246
politifact401,its the dems fault its my wifes fault why should i pay for my own defense,0,0.07951322942972183
politifact401,positive mental attitude david thats what its all about pma,0,0.06323973834514618
politifact401,love how he threw his wife under the bus class act,0,0.01903720200061798
politifact401,its an ouroboros of corruption,0,0.019994348287582397
politifact401,will paul ryan call for his censure hahahahaha,0,0.050033628940582275
politifact15631,about time someone comes forward with the truth,1,0.000563204288482666
politifact15631,if this turns out to be true nothing more to say except boom,1,0.00011408329010009766
politifact15631,i guess strzok couldn’t make squeal,1,0.0048500895500183105
politifact15631,lets give lisa immunity and we will really get to the truth,1,-0.004556119441986084
politifact15631,so you got a link or some proof nr egghead profile with 58 followers,1,0.005808472633361816
politifact15631,i thought she said hillarys emails were hacked by china not the dnc,1,-0.0009040236473083496
politifact15631,damn strozk must have passed her off,1,-0.012374579906463623
politifact15631,they are playing with us and we believe or do we,1,0.00266951322555542
politifact15631,on top of that obama created trump russian collusion,1,0.004945337772369385
politifact15631,i thought it might be,1,0.007471799850463867
politifact13138,thanks keah would love to have you on when the book is out no pressure of course,0,0.0031038857996463776
politifact13138,i literally said that in the tweet lol,0,0.0012738946825265884
politifact15616,violence is the maga goto every time they gather disgusting,1,-0.0007643699645996094
politifact15616,the growing insanity from the left,1,-0.002753317356109619
politifact15616,this is completely fake news he was attacked by a girl and a boy,1,-0.10860151052474976
politifact15616,liberals whether here or london are hateful and vengeful,1,-0.001428067684173584
politifact15616,i have yet to see this in the media and it’s a true story,1,-0.003641366958618164
politifact15616,this is the hate they have,1,-0.0033522844314575195
politifact15616,this is really sad hes elderly and its going to take a long time for him to heal,1,0.029698431491851807
politifact15616,people must be able to defend themselves and others,1,-0.0038080215454101562
politifact15616,did the cowardly thugs that beat this 74 year go to jail,1,-0.00013834238052368164
politifact15616,maybe it is time to start locking more ppl up,1,-0.011313438415527344
politifact15232,this seems to put the claim into perspective,1,-0.0019401311874389648
politifact15599,fortunately slime molds dont vote,1,0.0010039657354354858
politifact15599,yes30 years ago and i believe that this man has changed,1,-0.0011122971773147583
politifact15599,maybe the nytimes hatred of america wasnt as vicious back then,1,-0.0007983744144439697
politifact15599,hey if he was a democrat theyd be fawning all over him kissing the ring,1,-0.007329612970352173
politifact15599,they were sure hed be another criminal element controlled puppet instead of a storm,1,-0.00429844856262207
politifact15599,yep nytimes is a major sellout,1,-0.0001811981201171875
politifact15599,nyt tabloid is partially owned by a pedophile mexican,1,-0.004989743232727051
politifact15599,once ahead of the times now behind what happened to you maggienyt jmartnyt ericliptonnyt douthatnyt sherylnyt nytopinion nytpolitics,1,0.00010266900062561035
politifact15599,in those days the nyt was readable now it’s fitting for my birdcage,1,0.0
politifact15599,please click this link and read my story thank you,1,0.008581474423408508
politifact14888,and u can add gop 2 heartless if they intend to carry this out,1,0.0035409927368164062
politifact14888,hey why not with global warming who needs a heateroh wait what hes crazy,1,-0.01731547713279724
politifact14888,the gop thinks the church will take care of that,1,-0.011351406574249268
politifact14888,where’s hugo chavez when you need him,1,0.0031583309173583984
politifact14888,trump is an absolute monster and an act like this is cruel and unconscionable,1,-0.0019890964031219482
politifact14888,this headline should read trump vows to murder elderly this winter,1,-0.006648272275924683
politifact14888,we saw this coming more frequency increasingly outrageous as the heat rises expect more,1,-0.011111736297607422
politifact14888,trump vows to implement all the loving policies of henry f potter,1,-0.021589189767837524
politifact14888,not a gd ounce of humanity in biff,1,0.0009241700172424316
politifact14888,this is not a credible source and it isnt true a little checking will show,1,-0.013520598411560059
politifact12773,what did you expect from him hes a twisted selfcentred narcissist he just sees this as a campaign goldmine,0,2.7272850275039673e-05
politifact12773,adamentous it will only get worse if hillary is in the white house,0,-1.80806964635849e-05
politifact12773,trump found an opportunity to blow his own trumpet even in the horrific tragedy shameless fellow,0,-2.0320061594247818e-05
politifact12773,trump being trump would waste no time in politicizing this horrific tragedy for his own political gains shameless indeed,0,6.822403520345688e-06
politifact12773,adamentous which us congressmen voted against ban on automatic weapons the nra owns them,0,1.0704156011343002e-05
politifact12773,adamentous what no statement from the nra about automatic weapons for which they paid their lobbyists congress partly responsible,0,1.1189840734004974e-05
politifact12773,and thats the reason it occursgovernment doesnt think about ittheyre the religion of peace,0,-4.0193554013967514e-05
politifact12773,adamentous unthinkable thats the liberal democrat platform,0,-3.1013041734695435e-07
politifact12773,what finally waken up theres no tracking of this terrace in america,0,0.0001421300694346428
politifact12773,adamentous grow up bernie anything is possible and therefore thinkable,0,-1.1585187166929245e-05
politifact15360,to be fair i don’t think there’d be any announcement that he saw coming,1,0.002102673053741455
politifact7888,thisweekabc george hammering her on this c 4 urself b4 cnn takes down,0,0.0
politifact7888,he was probably speechless by the stupidity of dan patricks statements what an idiot,0,0.0
politifact7888,her husband is one of the biggest russia apologists in the us its repulsive,0,-7.683411240577698e-07
politifact7888,listening to dan patrick was making my blood boil your response was perfect thank you for your leadership,0,1.7875805497169495e-05
politifact7888,would not miss it sir,0,0.0
politifact7888,looking foward to it thank you,0,0.0
politifact7888,will be watching thanks for all that you do,0,-1.1292751878499985e-05
politifact7888,supporting you every step of the way,0,0.0
politifact7888,thank you for your courage as you are grieving the loss of your precious little girl,0,0.00019159307703375816
politifact7888,many of us in texas want nothing more than to get d’an patrick booted from office we stand with you,0,-3.383541479706764e-05
politifact15625,what another false story pushed by the right,1,-0.00760120153427124
politifact15625,we do not need puerto rico as a state we are buying big problems for taxpayers problems we cannot afford,1,0.00018662214279174805
politifact15625,depending on the story they got btwn 16 185 m to rebuild houses the entire electric grid unacceptable,1,-0.019903123378753662
politifact15625,did pr even receive funds to be handled correctly or incorrectly puertorico,1,0.001293778419494629
politifact15625,100 of humans are expected to die ya gonna change that,1,-0.0017693042755126953
politifact15625,how many deaths are acceptable,1,0.00045686960220336914
politifact15625,obviously she was making up for the shortfall in her retirement account creative funding,1,-0.00017273426055908203
politifact15625,dnc blackcaucusyda senatedems housedemocrats you democratic,1,0.0
politifact15625,no worries payback is around the corner,1,0.0001862645149230957
politifact15625,guess she really was a nasty woman,1,0.00038760900497436523
politifact200,yet again i am led to the conclusion that our society needs to invest in education more,0,0.08436906337738037
politifact200,about 200 new cases are diagnosed each week in the united states says the ms discovery forum,0,0.1216830164194107
politifact200,no citation for 1in 4 women,0,0.0827583372592926
politifact200,thanks felix will figure that out and let you know,0,0.02352425456047058
politifact200,hi jorge will ther be a live stream for this meeting keen to learn more about your findings,0,0.14355294406414032
politifact200,i’ve never had the flu but i damn sure stay away from disney unwashed masses lol,0,0.11576522886753082
politifact200,eat salad they said its good for you they said,0,0.10278879106044769
politifact200,man i thought this lettucee coli crap was over,0,0.005537539720535278
politifact200,oh those pesky regulations twitler blabbers about the regulations that protect or water air,0,0.1047421544790268
politifact200,what about those 1500 immigrants that went missing,0,0.04557563364505768
politifact13052,migrants say theyre unwilling mules for cartels,0,-4.341732710599899e-05
politifact13052,border tunnels complete list of the 180 found since 1990,0,0.0009225187823176384
politifact13893,fake news no im not a fan just that its not true,1,-0.026863574981689453
politifact13893,8 years living in our white house was not enough homerwhite,1,-0.04092687368392944
politifact13893,lock her up with hrc obama nancy and chuck i am sure we can find a way,1,-0.010752975940704346
politifact13893,all in the family randybluesman jimeastridge1,1,-0.008240342140197754
politifact13893,1goldenbuckeye its a bs story thats been around for a while now,1,-0.00896310806274414
politifact13893,its true she is getting a fat check from we the people,1,0.01518160104751587
politifact13893,wish it were true but 4 a fact shes into voodoo like michael,1,-0.01768481731414795
politifact13893,trumplican1 well kids grandma is going to be going away for awhile,1,0.010033726692199707
politifact13893,found this on snopes with your name on it i dont get it,1,0.013827800750732422
politifact13893,who in their right mind believes anything from snopes,1,-0.02108299732208252
politifact13720,why is the source only,1,-0.0016873478889465332
politifact13720,lol yeah like u know how the youth go run ghana saf no go allow,1,-0.003957867622375488
politifact14311,we need not to be so easily influenced we need to be more well informed,1,-0.00606924295425415
politifact14311,i second that emotion about nancypelosi she got us here,1,0.00465703010559082
politifact14311,maxrose4ny is voting against nancypelosi fyi why,1,-0.001543879508972168
politifact14311,it’s about time so glad i stood up for max and now we need to standwithnancy,1,-0.005918264389038086
politifact14311,and ripping away preexisting condition protection would have made them more affordable,1,-0.008282184600830078
politifact14311,you dont like impeaching trump got it have a nice day,1,0.0025319457054138184
politifact14311,bearmanshannon take it away ill take nancys accomplishments the last time she was speaker of the house,1,-0.007848978042602539
politifact14311,cnn msnbc you got to watch out for change and hope because they are words weakness,1,0.010954976081848145
politifact14311,yeah maybe she’d reconsider if she felt like there was a path to victory,1,-0.012240886688232422
politifact14311,she has already said no when asked but i wish barbara lee was an option,1,-0.025298357009887695
politifact13193,correct but not all the targeting was because he was black he had scofflaw rep,0,0.000580592080950737
politifact13193,yeah thats called targeting lol im sure plenty of people drive around like that,0,-6.28102570772171e-05
politifact13193,jonathanlanday he had a long reputation wpolice for not registering his car accounts for a good part of that record,0,0.001064671203494072
politifact13193,in baton rouge the man shot with muzzle on his chest philando was shot in the arm several times,0,0.0003636069595813751
politifact13193,i just had no idea how bad racism is and my that they never tried to save him,0,0.001739397644996643
politifact13193,its pretty safe to say 52 times is profiling grotesque,0,0.0
politifact13193,when youre a gang member flaunting your criminal lifestyle you should count on being pulled over a lot,0,0.0024204757064580917
politifact13193,although i don’t live in the us im white and have never been stopped 38 years old,0,0.0014472194015979767
politifact13193,from what i hear 52 times is horrendously common in that area for an african american male,0,0.0009284922853112221
politifact13193,garbage journalism wasnt at the shooting so cant comment but buy insurance dont speed wear seatbelt not getting stopped,0,0.0008673369884490967
politifact8071,nickbehlke were just gonna miss him “abc7chicago live video president obama speaks on economy in galesburg ill at knox college,0,3.5160104744136333e-05
politifact8071,rt abc7chicago live video president obama speaks on economy in galesburg ill at knox college now,0,0.0001251554349437356
politifact14810,way to go the beginning,1,-0.0046166181564331055
politifact14810,of course we know hell just lie he always does,1,-0.0003021359443664551
politifact14810,good corrupttrump isn’t above the law,1,-0.005039513111114502
politifact14810,this is perfect he is finally going to start getting his karma well deserved,1,0.0075408220291137695
politifact14810,of course they can share what they uncover with muellerinvestigation,1,-0.0028295516967773438
politifact14810,best news of the day,1,-0.011896908283233643
politifact14810,emoluments his businesses not trump deceptive,1,-0.004419445991516113
politifact14810,this is to preserve the documents related to trumps alleged indiscretions,1,-0.008389472961425781
politifact14810,this would be great news if true,1,-0.00534433126449585
politifact14810,yes can the tax returns be far behind,1,-0.014547288417816162
